Title	Alternate Title	Translated Title	Interviewee	Interviewer	Transcriber	Summary	Note	Subject	Genre	Coverage Temporal	Interview Location	Publisher	Publication Date	Publication Place	Interview Date	Physical Description	Language	Repository	Collection Title	Collection No.	Series	Container	Donor	Sponsor	Provenance	Editor	Attention	Rights	Copyright	Availability	Object ID	Digital ID	Full Text	Type	Date Digital	Format	Hardware	Software	Directory	File Size	Width	Height	Checksum	Color Space	BitDepth	Resolution	Archive	OCLC number	Date created	Date modified	Reference URL	CONTENTdm number	CONTENTdm file name	CONTENTdm file path
Page 8																																	,"1.' , ~ ':. . ' ••• I ~ ..  " '~, ~  . ,.  J: •• "  , ) "í' 1, '1; ,  . &gt;~' '&gt;. :~.,'  "  .~ -! '  ,.;, , 1-',  &gt;',' ~~ ' .' :,  , .~'.  \  ..12- ALG-43"',A , . '  TAD SZULC.- Es el In, de la pobláci~n total.  PABlO GROBART. . Es un poquito m!s del 10'.  . .' ,.  -I l &gt; ¡  .t; ,  ',l •. , "',1-'  ~ • ¡, • ~  .' ~;I.  TAD SZULC.­cifras  del Partido.  Es de suponer que ustedes no incluyen ., las.. t l '  . ,~'  .í  . '  PABlO GROBART.- No, todavía fto se ha unido. 't¡;.:' ,'.  TAn SZULU.- Hasta que llegan a. ser ••• '"i',·Y', ' ~ ..... \~..wi '~' .. ' ,'.  PABlO GROBART.- S1, porque la UJC se compone de gen~eqúe  ya tiene derecho al voto y derecho a ser elegida, son cilla.;,,;~,;  .-i. "  J'lJ4! •  danos reconocidos por el pueblo e1ectoral con completo &gt;,;.':~:;;:.,  "., ""'1~' :'... : : '  drecho. Los pioneros admiten hasta la edad de 14 aIIos. e!r ;:::l;,:,:',r '  'I¡; •  una organizaci(5n masiva" pero de nifios . Yo no tengo aqu~,:{l:::""~:&lt;'f'  , ' " :::: &gt; :,;/~ " ~,~,,:,~.~.,~' !  el dato sobre los pioneros, si le interesa. ..... '&gt;1'):':." ;.  , ','  : :'~i~;~': " ,  TAD SZULC.· Una pregunta sobre el Partido actualJJlénte.'  , ':'::.J':"". 'o&gt; . "::r .. C:(jmo polftlga general del Partido en este momento, tes la ' \~?'!','.:'''':  : :,' ,~, ... ~  , ,,'," ;, jI', ' " ~,~ i  tendencia' del Partido mantener os mtls o menos el Jidmero . a~t'ual.. ' ',1)  ~'(-~i~~:~71o"'," ,  o la proporcitSn actual. o dejarlo crecer Y ,crecer m4s, ~ .:.~,~:'~&gt; .~ .  . ";:&lt;:i:;,;::'::\\ ,~  r ... . ~,., , .  man~erlo estable como es ahora?  t , .' ,,';'I "J~ , _ • .: )  PMto GROBART.- Es difícil contestar eso con dO$ ' ', 1' ::,'1,' ,,' , .. ;,~q~;;j¿:~'  palabras, porque el Partido actual eS prouució ' d~ ~~~ , .. _"· .. 1 '"";',,;;· ....  , 1 '. j' , .. . :~'  ,:!./f.~ ":  tC(5mo se hace la se1eccitSn? Un obrero se destaca ",1, ¡,t· :,: . ." ' ,'  .' ' "-,'- '.' ,  'l' .. \  ~ " ..  selecci(5n .individual.de los miembros.  ,,' ., ~:I:'~: ./ '  en la f4brica y entonces pasa a ser considerado como van-..:. ·),~:·.', ~/ ,'  '. '  - guardia dÓ los obreros de ESa fAbrica. Tiene ' que ser miembro " ~ •  !'" ... ','  de la · vanguardia para poder aspirar a ser candidato al  ~ ' 1, '~,~'\' .. ' I )' ~  Partido; entonces, si la organlzaci6n, del partido en.lal..,.,,'!':,:f:.:'·:::':" ,.".,' . .... , ' ". \.', ',.  fAbrica considera que 'el obrero é'qÜi~1~~fé'~~ ~sef '1S~~fd~to '::~ .. :.', - '\:.  '&gt;, ¡', • ~ J."'  10 propone a una asamblea general de todos ·los obreros ' dé '~,' :: \,o" .: ":'.  v •• , .. , _ •• la f.brica para que ellos den su opin!(5nsobre '1,. es aec.ir/~·, ·':, ',:::.",  - -.  , • r~ 																2010-03-29	2010-03-29	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0189/id/1605	1605	1606.pdfpage	/chc0189/image/1606.pdfpage
Page 9																																	,  ". lo : .... ~.: :' .\ • I  ", "  .'.  ~ " .  ," ,J  .'  , ,  .'  ..,.  .. " ~  . ,'.  . ;:.,·:.f  ."; • '; t  t ";',.  " .,  , 1' .  : ,  ... , .... j  " . \1  " , .  • :~ ; . I ~  " ' . -,  O", ',.  . ;,'-;':,  ", .  l·  &lt; .  ~ .  l •. (  f1 "  t l' '  ," I J ..••  la selecc1dJf es muy r!gitÜJ. para que no entren gente que no ~:"  deben entrar. y solamente despu's que ~l es admitido conio ) .'  .. ' 1 ..  candidato al Partido, aspirante al Partido. por una asamble'a · '.: . ~ ;,..... .  , .  general, es cuando ~l obtiene el titulo de aspirante al ·j tfi~;.:,·':"  Partido. Como aspirante tiene por iR ~enos un afio de :\'¡~\..·:::',!  .... { •• .. ¡  aspmci6n, pasa por cIrculos de estudio. tiene que infolÍna"~~e ~  de la polftlca del partido, tiene que conocer alguna$ etJ~i,~:~;,,:, I '  &gt; ', ·i·~t" · · ','  elementales del marxismo-leninismo, ei:c~tera, y al afio é:!( \:\';~' ~ '¡  . . ~'. ;~&lt;'/.":l'.: ¡,: JJ  sometido otra vez a un examen por los organismos u érg$D.o:!i;)," .,::'; •  \ '," ..  , .: ~ .. ;:;~ ~:~;;!_.¡ "  dirigentes del Partido: comi t! muni cipal. comi t~ provln¿i~.H; .  , , • ~~':' _. ~ I :i::t::::n  ::: ::::::o:e le aprueba o. no se le aprueba e~1[;~F~ .  Como usted ve, por todas esas ' medidas rlgidas '.n "&lt;),;-:. \ "  . ~.:,i ~ ~ .. \ ti' f ,:. ~~.  tuanto a la se1eccHSn del principio leinlsta de seleccic$~iL~:I:'::~¡ ,  ..... ;. r;;J :~' ~'. \  el prop~sito íundamental del Partido no es tanto el nGmero";':k\,;.C  .. .:/ ~'·'f. .\ '0!~{ :'. : ~. ~  como la calidad del militante~ Sin embargo, entrán :.;', ..... ,'., .. '  '1. ; . • .' .',~:tl\;¡ ,  ' .. ,t, . .\  tambl'n elementos que despu~s cometen errores, a veces ' t:;,· " J," " :::~r~s \ -, ,. ~: .  ••• y algunos son expulsados del Partido.:':'. ; f .. ~ : .  ~~;.'~'. ' .. ' \  Todo esto es cierto; pero el Partido mismo es producto de¡;J:.~~: .. " / .  , .  , .  .~ . .  . :~.I~{~~' . .. ' ¡ \' "  una seleccldn rlgida de todos los que ingresan en sus fi~~~:t' : ~.... .,  ~" l"r \ ~.: I t 5 l . ..  Otro detalle: nosotros buscamos insist'ntemente ,,~, .. I,:\:.: ;~\; .  , . ) .. .... ~" ..  'tener un . tanto por ciento mayor de obreros qtle lHe representan_t~.;·,  . .. .. ,:. . ·t?\.¡'::·~·~ ~.:  de otras clases sQciales1;Q1.Por ' ejemplo, un &prero de una - ','(~~','.,(' .  - .' .. . .; .~ (J- . '  fAbrica tiene m4s facilidades . para ingresar · que, digamos. ·' ".\\~~:, r ..  ~~;.r,: ;$' J • :' un empleado pfiblico. . '.~~'J' .'~~ .. ,~~; '. ,  , ','~/l~Ó' .'  ~ .~: ; .  TAn SZULC.- ¿Esa se1eccidn es ~8Ual'  PABlO GROBART.~ Igual.  muy seria de los requisitos., ••  Es decir, h.y una aplicacitln j , ." .  . TAD SZULC. - Entonces, en conc1usi~n, el Partido ' "  mAs bien quiere mantenerse en la promocitln.  /'  . ' b .  #. ~.  ,,.." ..  PABlO GROBART ... . El Partido sigue creciendo constan- ;.: '&gt;: :.' , "  .,' '* , ~; 1 ... ~ • __ . " '  temente. porque la gente quiere e~ar en el Partido.  rO" ...: ... r -•• , - -:: _ " :' ' -1" - • .' ~. .... , .... ,,1 •.• I  , .' " . ,. 																2010-03-29	2010-03-29	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0189/id/1606	1606	1607.pdfpage	/chc0189/image/1607.pdfpage
Page 10																																	Io N:l·, .. ' . ~ .....  • ••• 'A .,)  . ", , TAn SZm.C.- El que no quiera hacerlo ••• .. : s' :. ~ l .:'  PABlO GROBART.· Entran, pero nosdros no abrirnos  las puertas de par en par para todo el mundo, pQrque  ". r "'."'''  ,,' .j ..... ;: ... : u , , - tenemos los estatutos que rigen la entrada en el Partido  estrictamente por ciertos principios.  TAn SZULC.- ¿Los miembros de ,.l as Fuerzas Armadas ::~:  tienen los mismos derechos de entrar o no entrar al Partido  que obreros de cualquier lugar?  PABlO GROBART.- Es igual, los principios de  ~ \ ,  ,..,'  •  ..  selecci6n son rígidos ,qüizás1:haya ,mucho más que en la vida ' .'¡  civil. Tenemos, sin embargo, un número considerable en , .  " , '  , .  las Fuerzas Armadas que no SOD miembros del Partido. General- ':~ , , '( -  mente se puede decir que todos los de la alta oficialidad ~on ~'  miembros del Partido --no s~ el número, pero puedo averiguarlo ~ , . "  Los principios de selecci6n son iguales; all!, 'desde luego,  se pone más el acento sobre la disciplina, sobre los estudio$  del arte m.. ilitar, etc~tera, algunas cosas que no se plantean  en la vida civil.  TAn SZULC.- ••• ¿De un militante del Partido,. hoy,'  "  . '  "  . " ,  la semana, una vez al mes, una vez al ,afio ••• ? ¿C6mo se mantiene  , \',  , ..  la participaci6n en el Partido?  " : I  '¡,,', ~:, ' &lt;  PABlO GROBART. - Los nticleos son la organizaci6n básica " ,1 " .  del Partido, tienen sus reuniones y cuando es necesario hay  all1 discusiones políticas. Por ejemplo, ahora estamos en  v~speras del Coqreso del Partido, entonces se discute el  proyecto de estatutos, y se va a discutir el proyecto ,del  nuevo programa del Partido, etc~tera. Pero generalmente el  ndcleo trata los problemas que ~l tiene que resolver, de  .¡.  .,  acuerdo con las condiciones en que el nttcleo está complicado .. ·~ ",  .. . .! 																2010-03-29	2010-03-29	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0189/id/1607	1607	1608.pdfpage	/chc0189/image/1608.pdfpage
Page 11																																	. JI:  ..  '_.- .. _.~. ~ . -  - ",:"",,, 1  . -15-  .. '. \  Por consiguiente, el ag1utinamiento  se hace directamente en los ndcleos, sIno  generalmente no ".:, / :.  que los . m1e~bro5': .&lt;/ . "  del ndcleo deben pertenecer a un círculo destudio •• iste ~·  . es el nombre que se le suele dar. .': '  :',(, . I  TAn SZULC.- ¿~so es en el l~ar de trabajo'  ..  FABIO GROBART.- En el lugar de trabajo.  de estudio se redne tambi~n, de acüerdo con las condicione~~  . -. una vez a la semana, cada dos semanas. I¿Qud es 10 funda- .!.~.:  •• .: 'It  mental que se estudia en los clrculos de estudio? Por ~ . .' , ,  ejemplo, si' Pidel pronuncia un discurso,  . -- ------------~-----  estu-dio- en- e­l  cIrculo, de un andlisis, a e-s- motivo de un :j '., fin de que . los " :' . 4  compafteros estEn al tanto de los problemas actuales  planteados por la mdxima dire~cl.t5ñ r.~el Partido. En los 11 ~.'. ).,  · .í  " '1  .,  ! •  · i  c!rculos de estudio hay tambifSn textos especiales para ' ir;~ •. "o/'~~:'.';..:c:--;-~ "  ~~\ .. ~~" ':  elevando el nivel te(5rico, el nivel ideol(Sgico .. ~.t!!-.,,-, .. ~~O ¡ · .' '.'.::: .•.  / • ~ ~. G" "'" ..- .. ;:._ .... ~ ~. ~ ••  Tambi~n hay textos especiales ,_ qP.~~-éstudio sistem4tl  de seis meses~--r.de· tih afio, para estudiar no solamente los  _ ... _ -:;''';''. •.~ ... ' . ;·f-:;!;.:-;. .... ·~·  . ..",.-.,,~·.-"',;.&lt;:-F~';:- -- -"problemas actuales 'planteados por la mbima direcci6n del  Partido, sino los proble-m-as- i-de-ol-t5gicos, los problemas ---~  fundamentales •••  TAn SZULC.- ¿Pero ahí ya va un niv~l m4s alto?  PABlO GROBART.- • • •  Los ndcleos tienen los clrculos de estudio y esto forma  parte de la vida cotidiana del Partido.  del Partido y una escuela central del Partido que lleva  nombre de Rico L~pez.  ~-------N-o- -e-s-t-a-r-í-a- -m-a-l- -s-i- -usted manifiesta el deseo de  visitar esa escuela, de conocerla; puede expresar ese deseo .' ¡  para que la vea. Es una escuela ' muy bonita, moderna, con '  edifIcios construidos por la Revoluci~n. All! hay estudios  de varIos afios, hay estudios de un afio, depende del nivel  . ' I •  I  .' ;. ,  " ..  · .  · ,.  ..  , r  \.  ...  ae ,,-------.-- \ ~. .~ . .. ~ ~ .. .,' ,  t"~~:, .~ _ • 																2010-03-29	2010-03-29	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0189/id/1608	1608	1609.pdfpage	/chc0189/image/1609.pdfpage
Page 12																																	...., ... '1 f  , \  \ ,i .', ' o  I  J .",  J  lt1l "  , " ,  ;~ .  ", o ~  .' .  " ~ ,~ r " •  • F. " ' .,' ' , ' II' .,' ~~~~~~r'l  . : " J'~:' . ,,'~:~,;' ,,'  , .,.¡-  de conocimientos que tenga el estudiante. Hay cientos  de comunistas que son !legidos por los CSrganos dirigentes ,'. , " f __  del Patido en sus provincias y municipios para pasar un '  curso, digamos, 'de tres meses en la escuela central del - Partldo"'-hay cursos de tres meses tambl~n. '  'lo '  TAn SZULC.- ¿E~ ~4s ~ cortor ?  , \'  " , .  . ' : 1,"  ' ..  ~ ji '\. .. ... , .'  .:, :i~':,r; :'l :,', .  • - Hemos habiado sobre eso. ES la " " " " .;::  ------ o~'; ,,'1 '~.~ ~,::,' ,  Licenciatura en Ciencias Sociales, porque ~1 a veces en ' ":;:', ':,,  broma ,decla que era una licenciatura en comunismo, pero  en realidad las materias son universales.. Se pone fhúas!s,  también en las materias de comunismo clentlfico, atelsmo  " ,  científico, construcciCSn del Partido, la lucha ideolCSgica; ";  ,pero hi9Dria universal, historia de CUba, filosoffa,  economla polltica del soc~alismo, econ~mla polltica del  capitalismo ..  TAn SZULC.- Eso se cred en el afto 1960, Inot  PABlO GROBART.- En 1960. - TAn SZULC'.- ¿Y el itOiñI,re era?, ,  ~ -  • i  "  ,",' -',,1 '  , I ~. ~ T !'I,'  PABlO GROBART ... ' E.:cuela de Instruc:ciCSn R~VQ" ;ci~nar~~,~ :,, ,.;,~';;:  " ' .. " .  !...- : , '. r  , '  • i  .. ~ ,r. ~ , 'o ,  . t ~  '1; ",.h. • • .. ' t , ~, ', ... "  .. , 																2010-03-29	2010-03-29	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0189/id/1609	1609	1610.pdfpage	/chc0189/image/1610.pdfpage
Page 13																																	.. .  ','.' ;'" .  , .' -:. ,.  . , '. .,., ' ' ,, .,  -oí!  -... ","-~~~"'­/',-.  .. ~::' !··~\t . :.:,', ,t:: ~: -.' . ":  u "" /, l  ------... EIR.  TAn SZULC... Habra l:'a palabra b(stca truti~n.  ____________ .- Bsa era otra escuela, la Bscuela  B4s1ca de Instrucci~n Re~ucionar!a.  TAn SZULC." ¿Pero es 10~.~9.~~"n9.1 .. , .. :.  __.. ...' ." _-:-::~~,-~~-:..r:;. _ " • .; . ~  .~, .' ''''át~·;:;··~; ... ú . .• .;; . , Es 10 msmo. Lo que b4sica era un ~... ... ' .. '  ., ............ ..  'ABlO GROBART.- Tenga en cuenta Tad, le voy a dat  una explfcacidn. Cuando aqut Pidel a la cabeta del Partido '  nuevo toma el poder, el comunismo es conocido generalmente  por las ~mplias masas, m4s bien por las calumnias, por ias ' . '  mentiras que en st mismo como comunismo. El Partido estaba"  e~ .. la ilegalidad y tenia sus escuelas en aquella ~poca en . . '&lt;  condiciones ilegales, pero el ntbnero de estudiantes era  sumamente reducido.  TAn SZULC.- ¿Eran militantes identificados?  '. '  '. ~-  , ~. ',:  .... :,  ,  , -  " '  PABlO GROBART... Militantes del Partido y adem4s se I .. ,  metlan en una casa de la cual no podian salir durante un " ~ . r ' . , ; ,  mes o durante dos meses para que no careTa en manos de la ,. :· '. , "  pollcta.  Despu~s del triunfo de la Revolucien s! podlamos  tener nuestras escuelas ampliamente able.rtas, pero ya en  ~ aquella ~poca, con el surgimiento de las otganizaclones  " f  Revo~tegradas, l~ haclamos junto COJl el .  Movimiento "26 de Julio", junto con el Directorio 'Revolu- ,~ .  mnario -13 & Marzo" • Las Escuelas de Instmoci4n Revolu; : 1':':;'.' '  , , .. . ;\' ,  clonarla eran una representaci«5I\--·si se puede usar la ' , ,',- ..  palabra represenfacitSn-- de este trabajo conjunto de los  'l ..  ¡."  - 'i1: .  t '.  tres movimientos que integraron mAs tarde el PaTtldo Unido ,. de ~ . :,,'.  R~~con el nombre del• Partido comunista. •  , . "" ": ~ ,{ I  , ',' '.: : ":"-;' t:'  ' . ,  ", .: &lt;' .\~ ,{/ .', '  ,~ "  .: '  ' .". . .... ~'.- '~ , - 																2010-03-29	2010-03-29	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0189/id/1610	1610	1611.pdfpage	/chc0189/image/1611.pdfpage
Page 14																																	,~",::, ~*". ,~. ·.···1;" , ' .... ,,' IW  ,,,  .......  -18-20-  ,~ • t~  . '·":.~f~~~~~~. ,'- . ~.~~- :  ~AD SZULC.... Obviamente. el PSP en aquel momen~~.~~.~:,;¡:,~/"i:,.;.,.~r·" "  tenia mudha más tradici6n política • .. ~~~t~:. una idéoíogtá'tP.e era: :-.~';, ... ", ,.'. . '.",', ~  . la del Dir.ec_t ,orio ••• · e1 ""26 de juiio'~ menos que ustedesZ :' i;_ •  ~&lt;.,.....,.,,~~ ~":"-~:"' " ~N~ . ~~ ' ~;¡'~ente que dentro de 10 fi10s6fico ••• :¡ .~:' ...... ~,'  •• j" °'1 ,  . \",. ~ ~_."  •  el polltico? "''I&gt;IIiM.''  PABlO GROBART.- ¿Pero como profesores!'  . ; :',  TAD SZULC.- ••• • , t ".,'  ~---  PABlO GROBART. - Era natural. La gente que mAs COIl~ct~ ':,  que m§s dominio tenta. aunque fuese elementalmente, del  marxismo-leninismo, era la gente del PS~ que habla existido '  durante tantos afios. Muchos de los profesores eran funda~ '.  -......  mentalmente procedentes del Partido Socialista Popular.  . -----.---------------------.  ,"1  • • ~ : • I I  . , '  "."'''  ..  . , ~  . , . .,  " ..  .. . . ~.' "  ~ "  ", '.  • "t I  . . 																2010-03-29	2010-03-29	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0189/id/1611	1611	1612.pdfpage	/chc0189/image/1612.pdfpage
Page 15																																	." ,;:  , ,  \~  ',"!  " i1-  \.  ¡  i  le . voy a dar un nombre, yo no s~ sl usted lo  personalmente: Lionel Soto, que es actualmente el emb~-  dor de Cuba en la unien Sovi~tica •  ."... .-  'TAO SZULC.- Lo conoc1 ~ce muchos, muchos años.  FABIO GOOBART.- Hace muchos años,'  ,1 ," . , . "  ';~ , I 1,  ..'1."';' .,  j ,,' TAO SZULC.- En el año 1959.  ,.. l, " ., t  ----,, ' ,..---:.:...  FABIO GROBART.- El y ot~s compl,ieros como 61  dirigentes de las Escuelas de Instrucci~n  ~J''''''!:~'':- .. ' , al principio.  TAO SZULC.- Va1d6a Viv6 tambi6n. -  .. ~ .. ,  \' ", \';,,'  FABIO GROBART.- Valdh Viv6 tambi6n. l,Tambiln Jcon~~~'¡' , .' :;  ir-' ~ :,;. ~ ~ .. &lt; .  " .' :: ~:Rat1l;.1(1'~  • I  , . ',~ . .' it~' 7~ I  ,. ':. .. "('  TAO SZULC.- Lo conoc1 atonces, y he leido varias cosas '; , ' " ", '  , , / d . " ;',;  de 11. , '!.!; r ,  ~. ~, :  FABIO GROBARr.- RatU ValdAs viv6 trabaja en la revista .. ' "',  _.4V v '  .... "!f :-  , internacional que sale ' en Praga, como representante del . ,;,  .~'.. ;  Partido dentro dé esa revista. Es miembro del comi t8 t • • ~" . ~  • JI ::'-. ?,  \ "-t.  , '.H'  Central del Partido.  .. ,.' ~  .' • r ' r.  Ea decir, los ,principales dirigentes de las Escuelas  ~  de , Instrucci6n Revolucionaria al principio, eran proceden.'  tes del Partido Socialista Popular, porque eran lasqUe  ,rola dominio tentan de la instrucciOn, y m:ls experiencia'  tentan en la organizacien de esas escuelas de ese tipo.  ¡t..i  , .'  ¡. y nosotros twvimos muchas escuelas: Mas tarde. c'S&t.á. ' ha:rream-  !  ¡ i 1:~tard&lt;ll., Por ejemplo, el director de la escuela hoy en dta ".!, t es' Rico D1az, que es procedente ' del Mov1m1ento 26 de 'ttü.1,~;:':,':\t;:, ,;).;~  , 1  : y .- eAl hes el director de la escuéla. j El tlrmino SU$ estu- ;' ' ':;,  ,i , ---- ". dioe en ~á uniOn SoviAtica y es cand1Clat:o a Doctor eti , ! -------_....  Ciencias SOciales." Cuando regresO a Cuba, se le nombxa  . "  1 , ••'  " t:~  ..... " .. ,  CODlO direct.or de la Escuela de Instruccian Revo;Luo10nar$.a. ' ;/:'~ ; ------------- ---------' - . ~:'~~,:~\~(:;~ . ',"; '..  "  ------- ~t ~~~:~i.;~f ,--, '. i'  . -' o /}(if~~}~  : .'.,~. ,,~"4\-' :  " ' .. : ~ \.¡~. i.~· ;) ~. 																2010-03-29	2010-03-29	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0189/id/1612	1612	1613.pdfpage	/chc0189/image/1613.pdfpage
Page 16																																	--;-~l" ..1 1 . " .. . ....... -_..- _... _-----, .~., -_. __.. _ ._~ -- - - ­,  . ,,'} ~ ~ - '\o I '  , , , ,  ,",  ;.  -22- MIC-43/A-8S.  "  del  Generalmente los profesores, que ' son hoy miembros~  profesorado, qU! son profesores de la escuela, de"':n ) .  f (  tener una alta preparacien~ TOdos ellos han pasado po~  escuelas -su-p-eriores, y son realmente PEfesores de calidad~ " . " "",~"'\16&lt;~ TAD SZULC.- Yo me iMagino, entonce~~. que sin esta er" ____  , 'o. Escuela de Instruccien Revolucionaria, hubiera sido. muy \  ... .  , , .  " , .. , :  ( ,  dificil hacer la transiciOn al Partido comunista, ' sin 'féner l, ' " - la preparaci6n ,~e6r!Q~y&lt;!~ a~lidªcq~~,att{l podido aportax: 'la escu~la4!&lt; ,  FABlO GROBART.- No me atrever1a a darle una respuesta ,  as1 ••• 'Le voy a decir por qu'. Porque la historia del  desarrollo del Partido. Comunista no siempre peaa ~ esta '  v1a de la inslrucci6n y de la educacic5n. El Partido Canu- ·  nistá es mAs bi~n una m-an-ifestaci6n .apontAnes en gran ' ¡ate, 'y a la sdanpat1a hacia Fidel Castro, en primer lugar,.'  hacia las ideas de la Revolucian, en segundo lugar, ~  son ideas patric5ticas, revolucionarias, hacia las ideas  •. I f.,  de la unidad de la clase obrera, etc6tera, y la gente quie~. '  !  " . ¡  ~ : ,  " '  . "  ingresar en el Partido, creen que este es el lugar donde ' .... " • J  deben mili tar. Por consiguiente, aun cuando no hayan pasado . ':  por ninguna instrucci6n, ellos sienten de que este es su  par~do y, desde luego, cuando pasan por el procelK&gt; de ingreso  al Partido, ellos reciben cierta instruccien, 'porque no puede'  ingresar en el Partido ~a gente sin conocer los Estatutos,  sin conocer lo fundamental, lo m4s 'importante del Partido.  El año ese de asp1rantur a se aprovecha para darle a esta -V .  gente que ingresa ci~rta instrucci6n.  l' .' Al mi,SInO tiempo, la Revolucien -yo d1r1a- no hubiera "  podido de~rrollarse como se estA de.arrollándo, y llegar  a sss; un Partido de mls de medio mill6n de militantes, sJ.n  . .... ' L v .  " ,  .. ;  I ,  ,  "  _r,  ~ " 																2010-03-29	2010-03-29	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0189/id/1613	1613	1614.pdfpage	/chc0189/image/1614.pdfpage
Page 17																																	.. '.  • I • f MIC"';43/A-85 . ;':'::',.I~:' ..  . -,. .  -. .... : .. ,  tener un contingente de· cuadros altamente preparados en ¡a  --!E.~010g1a marxista-leninista, y no solamente en eso; s~  t.ambi6n en la h~storia universal, en la histo~.t.a de CUba "  • , .. hI·~ ~  ~t"fl)"""'" .... ~ ~ .. !.  ~lstorla de l\In6rica Latina, historia del movimiento obrerQ,;;.:.: . . I  ~11\1' ~~ ~.... I I J,  . ""./ t9~ ¡ t  'etc:", en todo, absolutamente en todo, en problemas de organi~ ,  t  . ,  zacit!&gt;n, en problemas de PfOpaganda, etc., Es decir, el que ", " .....  termina esta escuela. es .Un cuadr~ mul tilateralmente pre- .. ~.'  . '.  parado para ser un dirigente politico de la Revoluci6n~ '  " ,  , TAO SZULC. - Porque si suponemos que ' la- decisiOri de Cuba/, '  a Wl partida comuhi sla 'era COIOO... pasaron casi cincó .afios . , :,  ,.'  hasta que la dirigencia de Cuba estaba lista para decir IItEstaoot .. ,  mas creando un Partido Comunista". Pasaron 10 años para '., .. .  hacer un Congreso. Eso fue lento. .. / • 1 ,~;:: •  .,  ~,  / ....  , . FABIO GROBART. - Ei Partido se funda, adquiere el naItbre' ~ , ", .  de Partido Comunista 'lO años antes 'del Congreso,, :. en el afio . .  " :' ,  1965, Y pasa como un proceso, que yo explico aqu1 quees.~~ ,.:;..- ." ,.. ....  tm ~o, que comienza por lo mA!3 elemental; es ª~:ir,  las Organizaciones Revolucionarias Integradas. si usted :'10.,:; r. 1;.,  desea, y~o ~l-e- -v-o-y- a- -d-a-r- -u-n-a -e-x-p-li-c-a-ciC5n de la diferencia dé ...  éada una de nuestras organizaciones. .' , . "~;  Es decir que aun mucho antes de que triunfara la Revo~·,·,,·\  luciC5n, r.. ide1 y el grupo dirigente prindipal del M. ovi-mien. to  26 de Julio, como se explica, se con. sideraban marxistas, ,; . \  s~patiz~an con el marxismo, y Fidel en v:arias ocasiones , ha  9 .  hecho declaraciones de que 6l~e ~nsideraba ~comunista~'  A la p;egunta de por qu6 no ingres6 en ~í Partido SOc1a~  ,'1 •  . lista Popular sielado comunista, decia que El Partido , Socia- :&lt; " .  -~  lista Popular --tambi6n yo traigo 'esta ' cita ahi-- era un ,-..:.',: ~  , .'  partido que era aislado en gran parte por el .anticomuniénoo .. .'." ;',;,'  , '  furibundo, A-l- -n-o- -consideraba que el Partido . comUnista seda, 'e1 ¡,.' vehículo rots adecuado para hacer la revolucion contra ~ittf8~.,.;'  Es decir, 111 tenia la id e:' bft;;;:ca d~\ que i:ab1a q';'~~ ~ &lt;tod~&lt;  eLpueb10, y todo el pueblo no pod1a ' unir~e sobre la base .del -' ,  - . . ..... . ~ ~ ". ' ~ :y, ' • J ,; ~ .  , ': Partido ~ociaii sta pop~ ar, y 61 consideraba que babia ' que :&lt;:' .; ~!. ,"  ......:- - 4 •••; \~• •  .. ~c,\ '~~~r '¡ "  . coger otro camino, y él cre6 su propia.organizaci6n' despu'á;* ~ .. ,:::· ~ ,  ..-:.. ' . ~ .---._---- .. 																2010-03-29	2010-03-29	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0189/id/1614	1614	1615.pdfpage	/chc0189/image/1615.pdfpage
